Restaurant Name,Ratings,Address,Contact Number
Carnatic Cafe,4.3,"32nd Milestone , NH 8, Gurgaon Sector 14, Gurgaon - 122007","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-po,mobilesv icon-po,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-lk,mobilesv icon-acb,mobilesv icon-ts,mobilesv icon-po,mobilesv icon-po"
Aashirwad Restaurant,3.6,"Shop No B -31/125,Gurunanak Pura, Mangal Bazar ROAD, Laxmi Nagar, Delhi - 110092, Behind Maharaja Banquet","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-nm,mobilesv icon-acb,mobilesv icon-vu"
Pummy Food Zone,3.9,"Shop No 15, Main Road, Dilshad Garden, Delhi - 110095, Near Shani Mandir, O & P Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-nm,mobilesv icon-rq,mobilesv icon-lk,mobilesv icon-acb,mobilesv icon-rq,mobilesv icon-acb,mobilesv icon-rq"
Rumours,3.8,"288,  AGCR Enclave, Karkardooma, Delhi - 110092","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-po,mobilesv icon-ts,mobilesv icon-wx,mobilesv icon-lk,mobilesv icon-ts,mobilesv icon-wx,mobilesv icon-lk"
Chef Panda,3.6,"Shop Number- 5 & 6, 1st Floor, Main Meerut Byepass Road, Raj Nagar Extension Ghaziabad, Ghaziabad - 201017, Near Ajnara Interigrity Building","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-ts,mobilesv icon-acb,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-lk,mobilesv icon-lk,mobilesv icon-lk"
Wah Ji Wah Restaurant,3.8,"Plot Number- 5, Naveen Park, Sahibabad - 201005, Opposite Rajendra Nagar Sector-5","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-rq,mobilesv icon-rq,mobilesv icon-rq,mobilesv icon-lk"
Shree Rathnam (Vvip Style M..,3.8,"Vvip Style Mall, 1st Floor, Shop No. 130 to 135, Meerut By Pass Road, Raj Nagar Extension Ghaziabad, Ghaziabad - 201017, Hira Sweets","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-nm,mobilesv icon-vu,mobilesv icon-po,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-nm,mobilesv icon-nm,mobilesv icon-yz"
Chadha Bhojnalaya,4.0,"B-3/24, Main Road, Model Town 1, Delhi - 110009, Near Model Town Metro Station","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-rq"
Kamal Dhaba,3.8,"B-19,Mela Plaza, Vasundhara Sector 16, Ghaziabad - 201012, Near Rahul Dairy","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-lk,mobilesv icon-lk,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-po,mobilesv icon-nm"
Firangi Cafe,3.8,"Shop 2, 183/1, Sector 28 , Faridabad, Main Link Road, Faridabad Sector 28, Faridabad - 121008","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-vu,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-ts"
Chilliz,4.1,"Shop No-G-12, Gujranwala Town, Delhi - 110009, Near Bablu Kabab","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-rq,mobilesv icon-yz,mobilesv icon-rq,mobilesv icon-acb,mobilesv icon-ts,mobilesv icon-ts,mobilesv icon-ts"
Angna Veg Restaurant,3.9,"Shop No 40 , 1st Floor , D -Block Market, Pitampura, Delhi - 110034, Pushpanjali Enclace","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-po,mobilesv icon-ts,mobilesv icon-ts,mobilesv icon-vu,mobilesv icon-lk"
Ashu Bhature Wala,4.1,"150, Rohini Sector 8, Delhi - 110085, Near Kendriya Vidyalaya","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-wx,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-ji"
Rajasthani Jeeman Restauran..,4.0,"Plot Number.218, Shakti Khand 2-Indirapuram, Ghaziabad - 201014, Opp D-mall","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-lk,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-nm,mobilesv icon-vu,mobilesv icon-yz,mobilesv icon-lk,mobilesv icon-ji,mobilesv icon-wx,mobilesv icon-ji"
Anna,3.8,"SF-10 2nd Floor, Ansal Palza, Main Road, Palam Vihar, Gurgaon - 122017","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-po,mobilesv icon-po,mobilesv icon-yz,mobilesv icon-yz"
Shri Hari Restaurant,4.2,"Shop Number J-30B, Main Market Road, Lajpat Nagar 2, Delhi - 110024, Near Center Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-po,mobilesv icon-rq,mobilesv icon-ts,mobilesv icon-acb,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-vu"
Khana Khazana Restaurant,4.0,"B-24A, Mahavir Enclave, Delhi - 110045, Near Sector-1A, Dashrath Puri","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-po,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-acb"
Haveli Restaurant,3.8,"SHOP NO.-28,29,31 Express Garden Market, Shipra Mall Road, Vaibhav Khand-indirapuram, Ghaziabad - 201014, Near Shipra Mall Opposite Habitat Center","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-yz,mobilesv icon-po,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-wx,mobilesv icon-acb"
Gyans Restaurant,4.0,"Shop  No 28/10, East Patel Nagar, Delhi - 110008, Near Central Market, Opposite Neel Kanth Mandir","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-lk,mobilesv icon-yz,mobilesv icon-rq,mobilesv icon-wx,mobilesv icon-lk,mobilesv icon-yz"
Shree Durga Dosa Corner,4.0,"Gh - 14,561, DDA Market, Paschim Vihar, Delhi - 110063","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-wx,mobilesv icon-po,mobilesv icon-lk,mobilesv icon-nm,mobilesv icon-lk,mobilesv icon-lk"
Malik Vegetarian Restaurant,3.9,"13/4A Ward No-1, Mehrauli, Delhi - 110030, Near Mehruli Bus Terminal, Mehrauli Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-lk,mobilesv icon-ts,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-wx,mobilesv icon-wx,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-ts"
Amrit Family Rasoi,4.2,"Bg-6, Shop Number  2, Main Road, Paschim Vihar, Delhi - 110063, Dda Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-wx,mobilesv icon-po,mobilesv icon-rq,mobilesv icon-rq,mobilesv icon-po,mobilesv icon-rq"
Maestro Cafe,4.2,"B-14,, Deep Cinema Complex, Ashok Vihar 1, Delhi - 110052, Near Deep Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-po,mobilesv icon-wx,mobilesv icon-ts,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-wx"
Rana 3 H Haveli Restaurant,3.7,"1640 A, First Floor, Thana Road, Najafgarh, Delhi - 110043, Near Muthoot Finance","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-ts,mobilesv icon-nm,mobilesv icon-wx,mobilesv icon-wx,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-yz"
Village The House Of Food,3.8,"B-1, Main Road, Mayur Vihar Phase 1, Delhi - 110091, Near Reliance Fresh , Acharya Niketan","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-wx,mobilesv icon-nm,mobilesv icon-rq,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-yz"
Bunty Dhaba,4.0,"410,, Jheel Khurenja-krishna Nagar, Delhi - 110051, Opposite 310 Bus Stop","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-nm,mobilesv icon-vu,mobilesv icon-acb"
Wah Ji Wah Restaurant,3.8,"Shop No-1908, Main Road, Chandni Chowk, Delhi - 110006, Opposite Sheesh Ganj Gurudwara","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-vu,mobilesv icon-lk,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-ji"
Haldirams,4.0,"World Square Mall Ground Floor, Mohan Nagar, Ghaziabad - 201007, Near Narinder Mohan Hospital","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-lk,mobilesv icon-rq,mobilesv icon-lk,mobilesv icon-lk,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-lk,mobilesv icon-po,mobilesv icon-ji"
Gazibo Restaurant,4.0,"Shop No 28 Windsor  Street Market, Nyay Khand 2-Indirapuram, Ghaziabad - 201014","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-wx,mobilesv icon-wx,mobilesv icon-lk,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-vu"
The Brijwasi Restaurant,3.4,"A 89, Kamla Nagar, Delhi - 110007, Bhatiya Chowk","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-lk,mobilesv icon-ts,mobilesv icon-ts,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-wx"
Wah Ji Wah Restaurant,3.9,"Shop Number- A- 36, Main Kanjhawla Road, Budh Vihar Phase 1, Delhi - 110086, Near Axis Bank ATM","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-wx,mobilesv icon-ts,mobilesv icon-ji,mobilesv icon-ts"
New Bangla Restaurant,3.9,"Shop Number 2094/165, Ganesh Pura Road, Tri Nagar, Delhi - 110035","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-nm,mobilesv icon-vu,mobilesv icon-lk,mobilesv icon-ts,mobilesv icon-po,mobilesv icon-acb,mobilesv icon-ts"
New Raja Vaishno Bhojanalya,3.9,"Plot Number- 1, G T Road, Mohan Nagar, Ghaziabad - 201007, Opposite Sales Tax Barrier","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-yz,mobilesv icon-lk,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-lk"
Sona Pure Vegetarian Paradi..,4.0,"53 & 54,First Floor,Goverdhan House, Nehru Place, Delhi - 110019, Opposite Sona Sweets","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-yz,mobilesv icon-po,mobilesv icon-rq,mobilesv icon-nm,mobilesv icon-po,mobilesv icon-wx,mobilesv icon-po"
Sagar Ratna,4.1,"One Horizon Center , Gurgaon, Golf Course Road, Gurgaon - 122003","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-ts,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-ji"
Rajshree Restaurant And Par..,3.7,"C-1/9, Lal Quator, Main Road, Krishna Nagar, Delhi - 110051, Above Archies Gallery","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-po,mobilesv icon-ts,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-acb"
Anupam Restaurant,4.1,"A-32, Faridabad Nit, Faridabad - 121001, B K Chowk, Near Frontier Colony","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-acb,mobilesv icon-vu,mobilesv icon-acb,mobilesv icon-nm,mobilesv icon-acb,mobilesv icon-po"
Ved Dhaba,4.0,"5307, Shree Ram Building, Chandrawal Road, Jawahar Nagar, Delhi - 110007","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-lk,mobilesv icon-rq,mobilesv icon-acb,mobilesv icon-ji,mobilesv icon-vu,mobilesv icon-yz"
64 By 6,4.1,"C/O Country Inn & Suites By Carlson, Sahibabad Industrial Area, Ghaziabad - 201010, Near Site 4, Near Vaishali Metro Station","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-yz,mobilesv icon-lk,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-acb"
New Bal Gopal Bhojanalaya,3.8,"E-1/6, Main Road, Pandav Nagar, Delhi - 110092, Near Mother Dairy","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-wx,mobilesv icon-po,mobilesv icon-po,mobilesv icon-po,mobilesv icon-lk,mobilesv icon-acb,mobilesv icon-nm,mobilesv icon-nm,mobilesv icon-nm"
Cafe Turtle,4.1,"23, 2nd Floor, Middle Lane, Khan Market, Delhi - 110003","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-ts,mobilesv icon-po,mobilesv icon-rq,mobilesv icon-rq,mobilesv icon-po,mobilesv icon-ts,mobilesv icon-wx"
Hari Om Rasoi,4.0,"Shop Number 291/5, Main Madan Puri Road, Street Number 5, Old Railway Road, Gurgaon Sector 8, Gurgaon - 122001, Near Pataudi Chowk","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-ts,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-rq,mobilesv icon-ts,mobilesv icon-wx,mobilesv icon-nm,mobilesv icon-nm,mobilesv icon-po"
Puratan Family Restaurant,3.9,"Shop Number-202, 2nd Floor, Garg Trade Centre, Rohini Sector 11, Delhi - 110085, Near G3S Cinema Hall","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-vu,mobilesv icon-rq,mobilesv icon-yz,mobilesv icon-ts,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-po"
Triveni Restaurant,4.0,"472-B, Dayanand Marg, Jheel Khurenja-Krishna Nagar, Delhi - 110051, Near Tanga Stand","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-ts"
Wah Ji Wah Restaurant,3.9,"Shop Number 149-150, HUDA Market, Gurgaon Sector 56, Gurgaon - 122011, Near Huda Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-ts,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-ji,mobilesv icon-rq"
Vyanjan Restaurant,4.0,"Shop Number Aj-52, Shalimar Bagh, Delhi - 110088, Opp Dominos","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-vu,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-vu,mobilesv icon-rq,mobilesv icon-nm,mobilesv icon-yz"
Shree Rathnam,3.9,"Hl-5, Jail Road, Hari Nagar, Delhi - 110064, L Block, Opposite Santoshi Mata Mandir","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-po,mobilesv icon-vu,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-ji"
Nakshatra Punjabi Rasoi Res..,4.0,"Shop No-351, Central Aggarwal Plaza, 3rd Floor, Rohini Sector 9, Delhi - 110085, D C Chowk","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-nm,mobilesv icon-rq,mobilesv icon-rq,mobilesv icon-nm,mobilesv icon-ts,mobilesv icon-nm,mobilesv icon-ts"
New Frontier Hotel,4.0,"Shop Number-2, Arya Samaj Road, Ajmal Khan Road, Karol Bagh, Delhi - 110005, Gaffar Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-lk,mobilesv icon-nm,mobilesv icon-wx,mobilesv icon-yz,mobilesv icon-po,mobilesv icon-wx,mobilesv icon-acb"
Akashdeep Restaurant,3.9,"Shop Number-3627,1st Floor, Netaji Subhash Marg, Darya Ganj, Delhi - 110002, Golcha Cinema Corner","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-wx,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-acb"
Priya Panchavati Restaurant,3.5,"C-11/8, YAMUNA VIHAR, Yamuna Vihar, Delhi - 110053, Near Mcd Daftar,C Block","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-vu,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-ts"
Shiv Restaurant,3.9,"Booth No-122-123, Huda Market, Faridabad Sector 17, Faridabad - 121002, Near Community Centre","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-vu,mobilesv icon-rq,mobilesv icon-po"
Wah Bhai Wah,3.9,"Shop Number-101, Faridabad Sector 7, Faridabad - 121006, Near ICICI Bank,Huda Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-yz,mobilesv icon-ts,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-wx,mobilesv icon-ts,mobilesv icon-acb"
Captain Katora,3.8,"Shop Number B 3/43a, Yamuna Vihar, Delhi - 110053, Near Bhajanpura Petrol Pump , B Block","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-nm,mobilesv icon-lk,mobilesv icon-vu,mobilesv icon-lk,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-rq,mobilesv icon-yz,mobilesv icon-ji,mobilesv icon-acb"
Gulab Wala,3.8,"53/5 , Deshbandhu Gupta Road , (Opposite Manas Mandir), Karol Bagh, Delhi - 110005","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-lk,mobilesv icon-nm,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-vu,mobilesv icon-ji"
